"Plot Title: 20597550"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597550, SEN S/N: 20597550)","Intensity, lum/ft² (LGR S/N: 20597550, SEN S/N: 20597550)","Coupler Attached (LGR S/N: 20597550)","Host Connected (LGR S/N: 20597550)","Coupler Detached (LGR S/N: 20597550)","Stopped (LGR S/N: 20597550)","End Of File (LGR S/N: 20597550)"
427,05/18/19 08:00:00 AM,72.891,320.0,,,,,
428,05/18/19 08:10:00 AM,76.006,384.0,,,,,
429,05/18/19 08:20:00 AM,78.098,400.0,,,,,
430,05/18/19 08:30:00 AM,80.382,384.0,,,,,
431,05/18/19 08:40:00 AM,79.502,368.0,,,,,
432,05/18/19 08:50:00 AM,81.266,336.0,,,,,
433,05/18/19 09:00:00 AM,81.621,352.0,,,,,
434,05/18/19 09:10:00 AM,80.382,416.0,,,,,
435,05/18/19 09:20:00 AM,81.975,576.0,,,,,
436,05/18/19 09:30:00 AM,90.309,672.0,,,,,
437,05/18/19 09:40:00 AM,97.525,992.0,,,,,
438,05/18/19 09:50:00 AM,101.484,768.0,,,,,
439,05/18/19 10:00:00 AM,102.290,992.0,,,,,
440,05/18/19 10:10:00 AM,112.467,1152.0,,,,,
441,05/18/19 10:20:00 AM,118.918,1152.0,,,,,
442,05/18/19 10:30:00 AM,119.637,1024.0,,,,,
443,05/18/19 10:40:00 AM,115.867,800.0,,,,,
444,05/18/19 10:50:00 AM,116.796,1216.0,,,,,
445,05/18/19 11:00:00 AM,114.721,608.0,,,,,
446,05/18/19 11:10:00 AM,108.108,448.0,,,,,
447,05/18/19 11:20:00 AM,98.307,400.0,,,,,
448,05/18/19 11:30:00 AM,94.253,480.0,,,,,
449,05/18/19 11:40:00 AM,98.699,352.0,,,,,
450,05/18/19 11:50:00 AM,98.897,336.0,,,,,
451,05/18/19 12:00:00 PM,94.062,304.0,,,,,
452,05/18/19 12:10:00 PM,89.755,256.0,,,,,
453,05/18/19 12:20:00 PM,87.004,248.0,,,,,
454,05/18/19 12:30:00 PM,86.641,416.0,,,,,
455,05/18/19 12:40:00 PM,88.833,672.0,,,,,
456,05/18/19 12:50:00 PM,94.253,368.0,,,,,
457,05/18/19 01:00:00 PM,89.569,384.0,,,,,
458,05/18/19 01:10:00 PM,89.755,704.0,,,,,
459,05/18/19 01:20:00 PM,97.137,1152.0,,,,,
460,05/18/19 01:30:00 PM,105.786,704.0,,,,,
461,05/18/19 01:40:00 PM,114.039,896.0,,,,,
462,05/18/19 01:50:00 PM,110.264,576.0,,,,,
463,05/18/19 02:00:00 PM,101.484,432.0,,,,,
464,05/18/19 02:10:00 PM,100.483,480.0,,,,,
465,05/18/19 02:20:00 PM,97.137,512.0,,,,,
466,05/18/19 02:30:00 PM,92.363,432.0,,,,,
467,05/18/19 02:40:00 PM,93.873,576.0,,,,,
468,05/18/19 02:50:00 PM,98.897,768.0,,,,,
469,05/18/19 03:00:00 PM,99.291,512.0,,,,,
470,05/18/19 03:10:00 PM,94.062,576.0,,,,,
471,05/18/19 03:20:00 PM,93.682,992.0,,,,,
472,05/18/19 03:30:00 PM,102.900,704.0,,,,,
473,05/18/19 03:40:00 PM,100.083,512.0,,,,,
474,05/18/19 03:50:00 PM,93.873,480.0,,,,,
475,05/18/19 04:00:00 PM,92.174,608.0,,,,,
476,05/18/19 04:10:00 PM,96.942,864.0,,,,,
477,05/18/19 04:20:00 PM,99.687,704.0,,,,,
478,05/18/19 04:30:00 PM,93.493,288.0,,,,,
479,05/18/19 04:40:00 PM,86.823,272.0,,,,,
480,05/18/19 04:50:00 PM,84.474,320.0,,,,,
481,05/18/19 05:00:00 PM,89.569,1088.0,,,,,
482,05/18/19 05:10:00 PM,91.612,256.0,,,,,
483,05/18/19 05:20:00 PM,82.864,184.0,,,,,
484,05/18/19 05:30:00 PM,79.151,168.0,,,,,
485,05/18/19 05:40:00 PM,78.449,256.0,,,,,
486,05/18/19 05:50:00 PM,79.326,232.0,,,,,
487,05/18/19 06:00:00 PM,78.800,512.0,,,,,
488,05/18/19 06:10:00 PM,78.274,192.0,,,,,
489,05/18/19 06:20:00 PM,75.832,144.0,,,,,
490,05/18/19 06:30:00 PM,73.926,114.0,,,,,
491,05/18/19 06:40:00 PM,72.199,96.0,,,,,
492,05/18/19 06:50:00 PM,71.168,87.0,,,,,
493,05/18/19 07:00:00 PM,69.964,70.0,,,,,
494,05/18/19 07:10:00 PM,68.421,27.0,,,,,
495,05/18/19 07:20:00 PM,66.708,8.0,,,,,
496,05/18/19 07:30:00 PM,65.338,5.0,,,,,
497,05/18/19 07:40:00 PM,64.481,2.0,,,,,
498,05/18/19 07:50:00 PM,63.797,0.0,,,,,
499,05/18/19 08:00:00 PM,63.282,0.0,,,,,
500,05/18/19 08:10:00 PM,63.111,0.0,,,,,
501,05/18/19 08:20:00 PM,63.111,0.0,,,,,
502,05/18/19 08:30:00 PM,62.769,0.0,,,,,
503,05/18/19 08:40:00 PM,62.254,0.0,,,,,
504,05/18/19 08:50:00 PM,62.425,0.0,,,,,
505,05/18/19 09:00:00 PM,62.425,0.0,,,,,
506,05/18/19 09:10:00 PM,62.425,0.0,,,,,
507,05/18/19 09:20:00 PM,62.598,0.0,,,,,
508,05/18/19 09:30:00 PM,62.598,0.0,,,,,
509,05/18/19 09:40:00 PM,62.425,0.0,,,,,
510,05/18/19 09:50:00 PM,62.254,0.0,,,,,
511,05/18/19 10:00:00 PM,61.912,0.0,,,,,
512,05/18/19 10:10:00 PM,61.569,0.0,,,,,
513,05/18/19 10:20:00 PM,61.227,0.0,,,,,
514,05/18/19 10:30:00 PM,60.712,0.0,,,,,
515,05/18/19 10:40:00 PM,60.539,0.0,,,,,
516,05/18/19 10:50:00 PM,60.539,0.0,,,,,
517,05/18/19 11:00:00 PM,60.539,0.0,,,,,
518,05/18/19 11:10:00 PM,60.712,0.0,,,,,
519,05/18/19 11:20:00 PM,60.539,0.0,,,,,
520,05/18/19 11:30:00 PM,60.539,0.0,,,,,
521,05/18/19 11:40:00 PM,60.368,0.0,,,,,
522,05/18/19 11:50:00 PM,60.712,0.0,,,,,
523,05/19/19 12:00:00 AM,60.712,0.0,,,,,
524,05/19/19 12:10:00 AM,60.368,0.0,,,,,
525,05/19/19 12:20:00 AM,60.024,0.0,,,,,
526,05/19/19 12:30:00 AM,59.508,0.0,,,,,
527,05/19/19 12:40:00 AM,59.337,0.0,,,,,
528,05/19/19 12:50:00 AM,58.993,0.0,,,,,
529,05/19/19 01:00:00 AM,58.820,0.0,,,,,
530,05/19/19 01:10:00 AM,58.476,0.0,,,,,
531,05/19/19 01:20:00 AM,58.131,0.0,,,,,
532,05/19/19 01:30:00 AM,57.785,0.0,,,,,
533,05/19/19 01:40:00 AM,57.441,0.0,,,,,
534,05/19/19 01:50:00 AM,57.441,0.0,,,,,
535,05/19/19 02:00:00 AM,57.441,0.0,,,,,
536,05/19/19 02:10:00 AM,57.268,0.0,,,,,
537,05/19/19 02:20:00 AM,56.923,0.0,,,,,
538,05/19/19 02:30:00 AM,56.577,0.0,,,,,
539,05/19/19 02:40:00 AM,56.750,0.0,,,,,
540,05/19/19 02:50:00 AM,56.750,0.0,,,,,
541,05/19/19 03:00:00 AM,56.404,0.0,,,,,
542,05/19/19 03:10:00 AM,56.057,0.0,,,,,
543,05/19/19 03:20:00 AM,55.537,0.0,,,,,
544,05/19/19 03:30:00 AM,54.669,0.0,,,,,
545,05/19/19 03:40:00 AM,53.973,0.0,,,,,
546,05/19/19 03:50:00 AM,53.100,0.0,,,,,
547,05/19/19 04:00:00 AM,52.401,0.0,,,,,
548,05/19/19 04:10:00 AM,52.050,0.0,,,,,
549,05/19/19 04:20:00 AM,50.819,0.0,,,,,
550,05/19/19 04:30:00 AM,50.290,0.0,,,,,
551,05/19/19 04:40:00 AM,49.759,0.0,,,,,
552,05/19/19 04:50:00 AM,49.937,0.0,,,,,
553,05/19/19 05:00:00 AM,50.113,0.0,,,,,
554,05/19/19 05:10:00 AM,50.290,0.0,,,,,
555,05/19/19 05:20:00 AM,50.113,0.0,,,,,
556,05/19/19 05:30:00 AM,49.759,0.0,,,,,
557,05/19/19 05:40:00 AM,49.404,0.0,,,,,
558,05/19/19 05:50:00 AM,49.228,1.0,,,,,
559,05/19/19 06:00:00 AM,49.050,4.0,,,,,
560,05/19/19 06:10:00 AM,49.228,11.0,,,,,
561,05/19/19 06:20:00 AM,49.404,6.0,,,,,
562,05/19/19 06:30:00 AM,49.404,9.0,,,,,
563,05/19/19 06:40:00 AM,49.404,14.0,,,,,
564,05/19/19 06:50:00 AM,49.228,13.0,,,,,
565,05/19/19 07:00:00 AM,49.050,38.0,,,,,
566,05/19/19 07:10:00 AM,50.290,53.0,,,,,
567,05/19/19 07:20:00 AM,52.225,91.0,,,,,
568,05/19/19 07:30:00 AM,53.100,85.0,,,,,
569,05/19/19 07:40:00 AM,53.623,144.0,,,,,
570,05/19/19 07:50:00 AM,56.057,144.0,,,,,
571,05/19/19 08:00:00 AM,59.508,448.0,,,,,
572,05/19/19 08:10:00 AM,61.398,432.0,,,,,
573,05/19/19 08:20:00 AM,65.680,432.0,,,,,
574,05/19/19 08:30:00 AM,69.449,416.0,,,,,
575,05/19/19 08:40:00 AM,70.137,192.0,,,,,
576,05/19/19 08:50:00 AM,66.879,208.0,,,,,
577,05/19/19 09:00:00 AM,67.735,320.0,,,,,
578,05/19/19 09:10:00 AM,68.077,320.0,,,,,
579,05/19/19 09:20:00 AM,66.193,304.0,,,,,
580,05/19/19 09:30:00 AM,76.528,896.0,,,,,
581,05/19/19 09:40:00 AM,84.474,368.0,,,,,
582,05/19/19 09:50:00 AM,77.574,304.0,,,,,
583,05/19/19 10:00:00 AM,72.545,216.0,,,,,
584,05/19/19 10:10:00 AM,93.115,672.0,,,,,
585,05/19/19 10:20:00 AM,103.307,1408.0,,,,,
586,05/19/19 10:30:00 AM,97.720,400.0,,,,,
587,05/19/19 10:40:00 AM,104.747,1728.0,,,,,
588,05/19/19 10:50:00 AM,109.180,704.0,,,,,
589,05/19/19 11:00:00 AM,109.828,864.0,,,,,
590,05/19/19 11:10:00 AM,98.307,480.0,,,,,
591,05/19/19 11:20:00 AM,87.733,496.0,,,,,
592,05/19/19 11:30:00 AM,83.935,576.0,,,,,
593,05/19/19 11:40:00 AM,93.682,496.0,,,,,
594,05/19/19 11:50:00 AM,91.612,240.0,,,,,
595,05/19/19 12:00:00 PM,84.295,304.0,,,,,
596,05/19/19 12:10:00 PM,81.442,304.0,,,,,
597,05/19/19 12:20:00 PM,80.382,208.0,,,,,
598,05/19/19 12:30:00 PM,79.678,272.0,,,,,
599,05/19/19 12:40:00 PM,79.502,896.0,,,,,
600,05/19/19 12:50:00 PM,87.368,288.0,,,,,
601,05/19/19 01:00:00 PM,80.206,304.0,,,,,
602,05/19/19 01:10:00 PM,80.911,864.0,,,,,
603,05/19/19 01:20:00 PM,89.569,1152.0,,,,,
604,05/19/19 01:30:00 PM,103.923,1280.0,,,,,
605,05/19/19 01:40:00 PM,113.587,1088.0,,,,,
606,05/19/19 01:50:00 PM,108.108,576.0,,,,,
607,05/19/19 02:00:00 PM,98.699,464.0,,,,,
608,05/19/19 02:10:00 PM,98.110,480.0,,,,,
609,05/19/19 02:20:00 PM,94.444,448.0,,,,,
610,05/19/19 02:30:00 PM,90.680,432.0,,,,,
611,05/19/19 02:40:00 PM,91.240,672.0,,,,,
612,05/19/19 02:50:00 PM,95.400,768.0,,,,,
613,05/19/19 03:00:00 PM,97.916,576.0,,,,,
614,05/19/19 03:10:00 PM,97.525,576.0,,,,,
615,05/19/19 03:20:00 PM,93.115,1344.0,,,,,
616,05/19/19 03:30:00 PM,102.900,1152.0,,,,,
617,05/19/19 03:40:00 PM,95.016,200.0,,,,,
618,05/19/19 03:50:00 PM,85.374,480.0,,,,,
619,05/19/19 04:00:00 PM,90.867,1152.0,,,,,
620,05/19/19 04:10:00 PM,104.128,1472.0,,,,,
621,05/19/19 04:20:00 PM,106.414,1280.0,,,,,
622,05/19/19 04:30:00 PM,101.887,1024.0,,,,,
623,05/19/19 04:40:00 PM,100.882,464.0,,,,,
624,05/19/19 04:50:00 PM,91.987,1728.0,,,,,
625,05/19/19 05:00:00 PM,86.277,1472.0,,,,,
626,05/19/19 05:10:00 PM,93.682,1472.0,,,,,
627,05/19/19 05:20:00 PM,89.569,1472.0,,,,,
628,05/19/19 05:30:00 PM,84.654,768.0,,,,,
629,05/19/19 05:40:00 PM,84.834,672.0,,,,,
630,05/19/19 05:50:00 PM,83.221,512.0,,,,,
631,05/19/19 06:00:00 PM,81.442,576.0,,,,,
632,05/19/19 06:10:00 PM,75.139,480.0,,,,,
633,05/19/19 06:20:00 PM,67.735,23.0,,,,,
634,05/19/19 06:30:00 PM,63.455,23.0,,,,,
635,05/19/19 06:40:00 PM,61.054,25.0,,,,,
636,05/19/19 06:50:00 PM,59.680,18.0,,,,,
637,05/19/19 07:00:00 PM,58.647,18.0,,,,,
638,05/19/19 07:10:00 PM,57.785,17.0,,,,,
639,05/19/19 07:20:00 PM,56.923,10.0,,,,,
640,05/19/19 07:30:00 PM,56.057,7.0,,,,,
641,05/19/19 07:40:00 PM,55.189,3.0,,,,,
642,05/19/19 07:50:00 PM,54.495,1.0,,,,,
643,05/19/19 08:00:00 PM,53.798,0.0,,,,,
644,05/19/19 08:10:00 PM,53.274,0.0,,,,,
645,05/19/19 08:20:00 PM,52.576,0.0,,,,,
646,05/19/19 08:30:00 PM,51.874,0.0,,,,,
647,05/19/19 08:40:00 PM,51.523,0.0,,,,,
648,05/19/19 08:50:00 PM,51.172,0.0,,,,,
649,05/19/19 09:00:00 PM,50.995,0.0,,,,,
650,05/19/19 09:10:00 PM,50.466,0.0,,,,,
651,05/19/19 09:20:00 PM,49.937,0.0,,,,,
652,05/19/19 09:30:00 PM,49.582,0.0,,,,,
653,05/19/19 09:40:00 PM,49.404,0.0,,,,,
654,05/19/19 09:50:00 PM,48.871,0.0,,,,,
655,05/19/19 10:00:00 PM,48.695,0.0,,,,,
656,05/19/19 10:10:00 PM,48.517,0.0,,,,,
657,05/19/19 10:20:00 PM,47.982,0.0,,,,,
658,05/19/19 10:30:00 PM,47.624,0.0,,,,,
659,05/19/19 10:40:00 PM,47.802,0.0,,,,,
660,05/19/19 10:50:00 PM,48.339,0.0,,,,,
661,05/19/19 11:00:00 PM,47.624,0.0,,,,,
662,05/19/19 11:10:00 PM,47.446,0.0,,,,,
663,05/19/19 11:20:00 PM,45.648,0.0,,,,,
664,05/19/19 11:30:00 PM,44.195,0.0,,,,,
665,05/19/19 11:40:00 PM,43.831,0.0,,,,,
666,05/19/19 11:50:00 PM,43.466,0.0,,,,,
667,05/20/19 12:00:00 AM,43.466,0.0,,,,,
668,05/20/19 12:10:00 AM,43.282,0.0,,,,,
669,05/20/19 12:20:00 AM,43.282,0.0,,,,,
670,05/20/19 12:30:00 AM,43.282,0.0,,,,,
671,05/20/19 12:40:00 AM,43.466,0.0,,,,,
672,05/20/19 12:50:00 AM,43.466,0.0,,,,,
673,05/20/19 01:00:00 AM,43.282,0.0,,,,,
674,05/20/19 01:10:00 AM,43.099,0.0,,,,,
675,05/20/19 01:20:00 AM,43.099,0.0,,,,,
676,05/20/19 01:30:00 AM,43.282,0.0,,,,,
677,05/20/19 01:40:00 AM,43.282,0.0,,,,,
678,05/20/19 01:50:00 AM,43.282,0.0,,,,,
679,05/20/19 02:00:00 AM,43.282,0.0,,,,,
680,05/20/19 02:10:00 AM,43.099,0.0,,,,,
681,05/20/19 02:20:00 AM,43.099,0.0,,,,,
682,05/20/19 02:30:00 AM,43.099,0.0,,,,,
683,05/20/19 02:40:00 AM,42.915,0.0,,,,,
684,05/20/19 02:50:00 AM,42.732,0.0,,,,,
685,05/20/19 03:00:00 AM,42.548,0.0,,,,,
686,05/20/19 03:10:00 AM,42.363,0.0,,,,,
687,05/20/19 03:20:00 AM,42.179,0.0,,,,,
688,05/20/19 03:30:00 AM,41.994,0.0,,,,,
689,05/20/19 03:40:00 AM,41.994,0.0,,,,,
690,05/20/19 03:50:00 AM,41.810,0.0,,,,,
691,05/20/19 04:00:00 AM,41.810,0.0,,,,,
692,05/20/19 04:10:00 AM,41.439,0.0,,,,,
693,05/20/19 04:20:00 AM,41.254,0.0,,,,,
694,05/20/19 04:30:00 AM,41.254,0.0,,,,,
695,05/20/19 04:40:00 AM,41.254,0.0,,,,,
696,05/20/19 04:50:00 AM,41.067,0.0,,,,,
697,05/20/19 05:00:00 AM,41.067,0.0,,,,,
698,05/20/19 05:10:00 AM,40.881,0.0,,,,,
699,05/20/19 05:20:00 AM,40.881,0.0,,,,,
700,05/20/19 05:30:00 AM,40.696,1.0,,,,,
701,05/20/19 05:40:00 AM,40.696,4.0,,,,,
702,05/20/19 05:50:00 AM,40.881,6.0,,,,,
703,05/20/19 06:00:00 AM,41.067,10.0,,,,,
704,05/20/19 06:10:00 AM,41.439,13.0,,,,,
705,05/20/19 06:20:00 AM,41.439,16.0,,,,,
706,05/20/19 06:30:00 AM,41.810,15.0,,,,,
707,05/20/19 06:40:00 AM,41.625,31.0,,,,,
708,05/20/19 06:50:00 AM,41.810,30.0,,,,,
709,05/20/19 07:00:00 AM,41.810,35.0,,,,,
710,05/20/19 07:10:00 AM,41.994,38.0,,,,,
711,05/20/19 07:20:00 AM,42.363,52.0,,,,,
712,05/20/19 07:30:00 AM,42.915,49.0,,,,,
713,05/20/19 07:40:00 AM,42.915,51.0,,,,,
714,05/20/19 07:50:00 AM,45.104,232.0,,,,,
715,05/20/19 08:00:00 AM,52.225,352.0,,,,,
716,05/20/19 08:10:00 AM,56.577,368.0,,,,,
717,05/20/19 08:20:00 AM,59.337,464.0,,,,,
718,05/20/19 08:30:00 AM,58.993,416.0,,,,,
719,05/20/19 08:40:00 AM,59.164,384.0,,,,,
720,05/20/19 08:50:00 AM,59.337,384.0,,,,,
721,05/20/19 09:00:00 AM,61.569,416.0,,,,,
722,05/20/19 09:10:00 AM,63.111,464.0,,,,,
723,05/20/19 09:20:00 AM,64.139,672.0,,,,,
724,05/20/19 09:30:00 AM,73.926,864.0,,,,,
725,05/20/19 09:40:00 AM,80.735,1024.0,,,,,
726,05/20/19 09:50:00 AM,87.552,1216.0,,,,,
727,05/20/19 10:00:00 AM,90.309,1344.0,,,,,
728,05/20/19 10:10:00 AM,98.110,1152.0,,,,,
729,05/20/19 10:20:00 AM,103.307,432.0,,,,,
730,05/20/19 10:30:00 AM,108.108,1536.0,,,,,
731,05/20/19 10:40:00 AM,112.023,1536.0,,,,,
732,05/20/19 10:50:00 AM,107.470,1280.0,,,,,
733,05/20/19 11:00:00 AM,101.887,768.0,,,,,
734,05/20/19 11:10:00 AM,95.400,448.0,,,,,
735,05/20/19 11:20:00 AM,82.864,352.0,,,,,
736,05/20/19 11:30:00 AM,76.354,576.0,,,,,
737,05/20/19 11:40:00 AM,83.043,464.0,,,,,
738,05/20/19 11:50:00 AM,86.823,304.0,,,,,
739,05/20/19 12:00:00 PM,78.449,216.0,,,,,
740,05/20/19 12:10:00 PM,74.964,200.0,,,,,
741,05/20/19 12:20:00 PM,71.683,200.0,,,,,
742,05/20/19 12:30:00 PM,70.651,336.0,,,,,
743,05/20/19 12:40:00 PM,73.062,768.0,,,,,
744,05/20/19 12:50:00 PM,80.735,304.0,,,,,
745,05/20/19 01:00:00 PM,74.271,272.0,,,,,
746,05/20/19 01:10:00 PM,74.271,672.0,,,,,
747,05/20/19 01:20:00 PM,81.090,1088.0,,,,,
748,05/20/19 01:30:00 PM,95.207,1280.0,,,,,
749,05/20/19 01:40:00 PM,105.786,1024.0,,,,,
750,05/20/19 01:50:00 PM,102.493,576.0,,,,,
751,05/20/19 02:00:00 PM,91.240,512.0,,,,,
752,05/20/19 02:10:00 PM,89.755,448.0,,,,,
753,05/20/19 02:20:00 PM,87.368,400.0,,,,,
754,05/20/19 02:30:00 PM,82.508,368.0,,,,,
755,05/20/19 02:40:00 PM,83.221,608.0,,,,,
756,05/20/19 02:50:00 PM,89.017,896.0,,,,,
757,05/20/19 03:00:00 PM,89.200,512.0,,,,,
758,05/20/19 03:10:00 PM,86.823,480.0,,,,,
759,05/20/19 03:20:00 PM,84.474,992.0,,,,,
760,05/20/19 03:30:00 PM,92.174,800.0,,,,,
761,05/20/19 03:40:00 PM,90.124,416.0,,,,,
762,05/20/19 03:50:00 PM,86.097,416.0,,,,,
763,05/20/19 04:00:00 PM,89.200,1152.0,,,,,
764,05/20/19 04:10:00 PM,103.307,1408.0,,,,,
765,05/20/19 04:20:00 PM,110.482,1472.0,,,,,
766,05/20/19 04:30:00 PM,110.264,1216.0,,,,,
767,05/20/19 04:40:00 PM,101.282,672.0,,,,,
768,05/20/19 04:50:00 PM,99.489,1536.0,,,,,
769,05/20/19 05:00:00 PM,100.483,1280.0,,,,,
770,05/20/19 05:10:00 PM,98.110,1728.0,,,,,
771,05/20/19 05:20:00 PM,95.783,1536.0,,,,,
772,05/20/19 05:30:00 PM,91.425,864.0,,,,,
773,05/20/19 05:40:00 PM,86.823,672.0,,,,,
774,05/20/19 05:50:00 PM,85.014,608.0,,,,,
775,05/20/19 06:00:00 PM,84.474,704.0,,,,,
776,05/20/19 06:10:00 PM,81.797,800.0,,,,,
777,05/20/19 06:20:00 PM,72.718,21.0,,,,,
778,05/20/19 06:30:00 PM,67.735,19.0,,,,,
779,05/20/19 06:40:00 PM,64.481,18.0,,,,,
780,05/20/19 06:50:00 PM,62.598,16.0,,,,,
781,05/20/19 07:00:00 PM,61.054,14.0,,,,,
782,05/20/19 07:10:00 PM,60.024,14.0,,,,,
783,05/20/19 07:20:00 PM,59.164,12.0,,,,,
784,05/20/19 07:30:00 PM,58.303,8.0,,,,,
785,05/20/19 07:40:00 PM,57.268,5.0,,,,,
786,05/20/19 07:50:00 PM,56.577,1.0,,,,,
787,05/20/19 08:00:00 PM,55.711,0.0,,,,,
788,05/20/19 08:10:00 PM,55.017,0.0,,,,,
789,05/20/19 08:20:00 PM,54.322,0.0,,,,,
790,05/20/19 08:30:00 PM,53.973,0.0,,,,,
791,05/20/19 08:40:00 PM,53.449,0.0,,,,,
792,05/20/19 08:50:00 PM,53.274,0.0,,,,,
793,05/20/19 09:00:00 PM,53.100,0.0,,,,,
794,05/20/19 09:10:00 PM,52.925,0.0,,,,,
795,05/20/19 09:20:00 PM,52.576,0.0,,,,,
796,05/20/19 09:30:00 PM,52.401,0.0,,,,,
797,05/20/19 09:40:00 PM,52.050,0.0,,,,,
798,05/20/19 09:50:00 PM,51.699,0.0,,,,,
799,05/20/19 10:00:00 PM,51.346,0.0,,,,,
800,05/20/19 10:10:00 PM,50.995,0.0,,,,,
801,05/20/19 10:20:00 PM,50.643,0.0,,,,,
802,05/20/19 10:30:00 PM,50.466,0.0,,,,,
803,05/20/19 10:40:00 PM,49.937,0.0,,,,,
804,05/20/19 10:50:00 PM,49.759,0.0,,,,,
805,05/20/19 11:00:00 PM,49.582,0.0,,,,,
806,05/20/19 11:10:00 PM,49.404,0.0,,,,,
807,05/20/19 11:20:00 PM,49.050,0.0,,,,,
808,05/20/19 11:30:00 PM,48.871,0.0,,,,,
809,05/20/19 11:40:00 PM,48.695,0.0,,,,,
810,05/20/19 11:50:00 PM,48.339,0.0,,,,,
811,05/21/19 12:00:00 AM,48.517,0.0,,,,,
812,05/21/19 12:10:00 AM,48.160,0.0,,,,,
813,05/21/19 12:20:00 AM,47.802,0.0,,,,,
814,05/21/19 12:30:00 AM,47.624,0.0,,,,,
815,05/21/19 12:40:00 AM,47.446,0.0,,,,,
816,05/21/19 12:50:00 AM,47.802,0.0,,,,,
817,05/21/19 01:00:00 AM,47.624,0.0,,,,,
818,05/21/19 01:10:00 AM,47.088,0.0,,,,,
819,05/21/19 01:20:00 AM,46.548,0.0,,,,,
820,05/21/19 01:30:00 AM,46.188,0.0,,,,,
821,05/21/19 01:40:00 AM,46.008,0.0,,,,,
822,05/21/19 01:50:00 AM,45.828,0.0,,,,,
823,05/21/19 02:00:00 AM,45.648,0.0,,,,,
824,05/21/19 02:10:00 AM,45.286,0.0,,,,,
825,05/21/19 02:20:00 AM,45.286,0.0,,,,,
826,05/21/19 02:30:00 AM,45.104,0.0,,,,,
827,05/21/19 02:40:00 AM,44.560,0.0,,,,,
828,05/21/19 02:50:00 AM,44.560,0.0,,,,,
829,05/21/19 03:00:00 AM,44.742,0.0,,,,,
830,05/21/19 03:10:00 AM,44.742,0.0,,,,,
831,05/21/19 03:20:00 AM,44.922,0.0,,,,,
832,05/21/19 03:30:00 AM,44.922,0.0,,,,,
833,05/21/19 03:40:00 AM,44.560,0.0,,,,,
834,05/21/19 03:50:00 AM,44.560,0.0,,,,,
835,05/21/19 04:00:00 AM,44.379,0.0,,,,,
836,05/21/19 04:10:00 AM,44.742,0.0,,,,,
837,05/21/19 04:20:00 AM,45.104,0.0,,,,,
838,05/21/19 04:30:00 AM,45.104,0.0,,,,,
839,05/21/19 04:40:00 AM,45.286,0.0,,,,,
840,05/21/19 04:50:00 AM,45.286,0.0,,,,,
841,05/21/19 05:00:00 AM,45.104,0.0,,,,,
842,05/21/19 05:10:00 AM,45.286,0.0,,,,,
843,05/21/19 05:20:00 AM,45.286,0.0,,,,,
844,05/21/19 05:30:00 AM,45.286,4.0,,,,,
845,05/21/19 05:40:00 AM,45.648,5.0,,,,,
846,05/21/19 05:50:00 AM,46.548,18.0,,,,,
847,05/21/19 06:00:00 AM,47.088,32.0,,,,,
848,05/21/19 06:10:00 AM,47.802,41.0,,,,,
849,05/21/19 06:20:00 AM,48.517,45.0,,,,,
850,05/21/19 06:30:00 AM,48.871,51.0,,,,,
851,05/21/19 06:40:00 AM,49.228,59.0,,,,,
852,05/21/19 06:50:00 AM,49.404,61.0,,,,,
853,05/21/19 07:00:00 AM,51.523,200.0,,,,,
854,05/21/19 07:10:00 AM,54.147,232.0,,,,,
855,05/21/19 07:20:00 AM,56.404,256.0,,,,,
856,05/21/19 07:30:00 AM,57.958,288.0,,,,,
857,05/21/19 07:40:00 AM,59.680,272.0,,,,,
858,05/21/19 07:50:00 AM,59.337,224.0,,,,,
859,05/21/19 08:00:00 AM,60.195,288.0,,,,,
860,05/21/19 08:10:00 AM,63.455,320.0,,,,,
861,05/21/19 08:20:00 AM,66.708,384.0,,,,,
862,05/21/19 08:30:00 AM,68.934,384.0,,,,,
863,05/21/19 08:40:00 AM,67.564,352.0,,,,,
864,05/21/19 08:50:00 AM,67.392,320.0,,,,,
865,05/21/19 09:00:00 AM,67.735,336.0,,,,,
866,05/21/19 09:10:00 AM,69.449,400.0,,,,,
867,05/21/19 09:20:00 AM,70.137,672.0,,,,,
868,05/21/19 09:30:00 AM,79.853,864.0,,,,,
869,05/21/19 09:40:00 AM,83.221,896.0,,,,,
870,05/21/19 09:50:00 AM,86.459,1088.0,,,,,
871,05/21/19 10:00:00 AM,91.425,1344.0,,,,,
872,05/21/19 10:10:00 AM,100.083,1344.0,,,,,
873,05/21/19 10:20:00 AM,108.964,1408.0,,,,,
874,05/21/19 10:30:00 AM,109.396,1536.0,,,,,
875,05/21/19 10:40:00 AM,109.828,1536.0,,,,,
876,05/21/19 10:50:00 AM,109.828,1344.0,,,,,
877,05/21/19 11:00:00 AM,107.046,672.0,,,,,
878,05/21/19 11:10:00 AM,93.682,432.0,,,,,
879,05/21/19 11:20:00 AM,83.221,336.0,,,,,
880,05/21/19 11:30:00 AM,80.735,576.0,,,,,
881,05/21/19 11:40:00 AM,87.552,480.0,,,,,
882,05/21/19 11:50:00 AM,85.735,320.0,,,,,
883,05/21/19 12:00:00 PM,75.659,240.0,,,,,
884,05/21/19 12:10:00 PM,72.028,248.0,,,,,
